,certificate,genre,gross,imdb_rating,metascore,runtime,title,votes,year
1510,,['Drama'],,8.1,,121 min,Needhi Naadhi Oke Katha,273.0,2018
1511,,['Comedy'],,7.6,,,Silver Lake,12.0,2018
1512,,"['Comedy', 'Drama']",,5.5,,87 min,Wild Honey Pie,74.0,2018
1513,,"['Action', 'Adventure', 'Crime']",,6.1,,116 min,Trouble Is My Business,1381.0,2018
1514,,"['Animation', 'Drama', 'Horror']",,7.5,,75 min,La Casa Lobo,400.0,2018
1515,,"['Comedy', 'Drama']",,6.4,,102 min,Amatörer,348.0,2018
1516,Not Rated,"['Drama', 'Mystery', 'Thriller']",,5.7,,120 min,Missing,1451.0,2018
1517,TV-PG,"['Comedy', 'Family']",,5.8,,100 min,I'll Be Next Door for Christmas,617.0,2018
1518,,['Drama'],,,,,Hellbent,,2018
1519,,['Drama'],,6.7,,98 min,Teret,349.0,2018
1520,,"['Drama', 'Romance', 'Sci-Fi']",,6.9,,96 min,Sin fin,164.0,2018
1521,TV-PG,"['Crime', 'Thriller']",,5.2,,87 min,Fiancé Killer,175.0,2018
1522,Not Rated,"['Drama', 'Family']",,6.6,,93 min,Resolution Song,189.0,2018
1523,,['Thriller'],,8.8,,86 min,Lucid,87.0,2018
1524,,['Drama'],,6.4,,86 min,En las estrellas,209.0,2018
1525,Not Rated,"['Comedy', 'Drama', 'Music']",,4.5,,130 min,Fanney Khan,1523.0,2018
1526,,['Comedy'],,7.1,,109 min,You Can Choose Your Family,36.0,2018
1527,TV-MA,"['Action', 'Western']",,4.5,,180 min,Dead Men,235.0,2018
1528,TV-PG,"['Drama', 'Sport']",,4.9,,110 min,Benched,128.0,2018
1529,,"['Comedy', 'Horror']",,4.8,,83 min,The Snarling,134.0,2018
1530,TV-14,['Thriller'],,5.7,,88 min,Stalked by My Doctor: Patient's Revenge,214.0,2018
1531,,['Comedy'],,7.3,,,Good Girls Get High,6.0,2018
1532,Not Rated,['Comedy'],,6.8,,103 min,Ditte & Louise,164.0,2018
1533,PG,"['Biography', 'Drama']",1003497.0,6.6,,134 min,Nada a Perder,22509.0,2018
1534,,['Comedy'],,7.2,,,Feast of the Seven Fishes,13.0,2018
1535,TV-14,['Thriller'],,4.9,,90 min,Nightclub Secrets,241.0,2018
1536,,['Drama'],,6.5,,117 min,Der Trafikant,163.0,2018
1537,PG,"['Comedy', 'Drama', 'Horror']",,7.1,,95 min,Zoo,49.0,2018
1538,,"['Drama', 'Thriller']",,5.1,,98 min,Carnivores,256.0,2018
1539,,"['Crime', 'Drama', 'Thriller']",,6.5,,95 min,Vargur,151.0,2018
1540,,"['Comedy', 'Romance']",,6.3,51.0,85 min,Song of Back and Neck,116.0,2018
1541,Not Rated,['Comedy'],,6.6,,80 min,The Further Adventures of Walt's Frozen Head,13.0,2018
1542,,['Sci-Fi'],,,,101 min,Raid on Passion Planet,,2018
1543,R,"['Comedy', 'Romance']",2783739.0,4.7,,107 min,La Boda de Valentina,504.0,2018
1544,,"['Action', 'Horror', 'Thriller']",,4.2,,98 min,"Blood, Sweat and Terrors",73.0,2018
1545,,"['Drama', 'Romance']",,7.2,,100 min,Never Not Love You,300.0,2018
1546,,['Drama'],,5.3,,,Julie,18.0,2018
1547,,['Drama'],,5.8,62.0,96 min,Sadie,250.0,2018
1548,,"['Drama', 'Thriller']",,5.1,,140 min,Daas Dev,172.0,2018
1549,,"['Action', 'Drama', 'Fantasy']",,5.9,,167 min,Odiyan,2671.0,2018
1550,,['Sci-Fi'],,2.3,,94 min,Battalion,431.0,2018
1551,TV-PG,['Family'],,6.6,,86 min,Poinsettias for Christmas,413.0,2018
1552,PG-13,"['Drama', 'Family', 'Music']",,4.9,,97 min,Breaking Brooklyn,110.0,2018
1553,TV-MA,"['Horror', 'Thriller']",,3.2,27.0,86 min,Delirium,627.0,2018
1554,PG-13,['Action'],,7.0,,90 min,The Amendment,23.0,2018
1555,,['Drama'],,6.4,,104 min,Somos Calentura: We Are The Heat,88.0,2018
1556,TV-MA,['Comedy'],,5.3,,95 min,"To Each, Her Own",953.0,2018
1557,,"['Comedy', 'Horror', 'Thriller']",,3.6,,80 min,Killer Kate!,222.0,2018
1558,,['Drama'],,6.0,,101 min,Bayoneta,113.0,2018
1559,Not Rated,['Sci-Fi'],,3.6,40.0,86 min,Hover,303.0,2018
1560,Not Rated,"['Action', 'Crime']",365639.0,6.3,58.0,123 min,Believer,824.0,2018
1561,,"['Crime', 'Drama', 'Thriller']",,,,,Cut Off,,2018
1562,,['Horror'],,9.2,,92 min,The Hurt,27.0,2018
1563,,['Adventure'],,8.7,,82 min,Concrete Kids,6.0,2018
1564,,['Drama'],,7.4,,102 min,Niemand in de stad,462.0,2018
1565,,"['Comedy', 'Romance']",,3.6,,108 min,Her Sey Seninle Güzel,136.0,2018
1566,,"['Action', 'Comedy', 'Family']",,5.1,,102 min,Shifting Gears,126.0,2018
1567,,"['Drama', 'Mystery', 'Thriller']",,7.1,,90 min,An Inspector Calls,25.0,2018
1568,,"['Action', 'Horror']",,10.0,,106 min,Gôsuto sukuwaddo,392.0,2018
1569,,['Thriller'],,,,80 min,Altered Skin,,2018
1570,,['Thriller'],,5.6,,,Running Out Of Time,44.0,2018
1571,,['Comedy'],,7.5,,,Bachelor Lions,10.0,2018
1572,,['Comedy'],,7.3,,,The Weekend,19.0,2018
1573,,"['Fantasy', 'Music']",,3.9,29.0,73 min,Paradox,467.0,2018
1574,Not Rated,['Western'],,3.4,,80 min,A Reckoning,101.0,2018
1575,,"['Drama', 'Romance']",,5.2,,107 min,Glorious,103.0,2018
1576,,['Family'],,8.2,,110 min,Keluarga Cemara,295.0,2018
1577,,['Drama'],,6.2,,88 min,Le vent tourne,117.0,2018
1578,,['Comedy'],,6.4,,113 min,Hedefim Sensin,1069.0,2018
1579,,"['Action', 'Horror', 'Western']",,7.6,,92 min,Howlers,14.0,2018
1580,,['Drama'],,7.2,,118 min,Tinta Bruta,429.0,2018
1581,,['Horror'],,4.5,,99 min,Island Zero,732.0,2018
1582,,['Fantasy'],,5.8,,,A Christmas Carol,49.0,2018
1583,,"['Mystery', 'Thriller']",,5.0,,94 min,The Second,205.0,2018
1584,,['Comedy'],,3.1,,83 min,The Perfect Kiss,44.0,2018
1585,,"['Comedy', 'Drama', 'Romance']",,6.6,,105 min,Tonari no kaibutsu-kun,138.0,2018
1586,,['Action'],,5.6,,102 min,Ride,125.0,2018
1587,,"['Drama', 'Romance', 'Thriller']",,8.1,,101 min,In This Gray Place,948.0,2018
1588,,"['Horror', 'Thriller']",,5.3,,80 min,Anonymous 616,1143.0,2018
1589,TV-PG,"['Comedy', 'Drama', 'Family']",,7.1,,88 min,Urban Country,49.0,2018
1590,,"['Comedy', 'Drama']",,6.2,,90 min,Deux fils,106.0,2018
1591,,"['Drama', 'Mystery', 'Thriller']",,6.6,,102 min,Fuga,256.0,2018
1592,,"['Horror', 'Thriller']",,5.9,,90 min,The Cleaning Lady,163.0,2018
1593,Not Rated,"['Drama', 'Romance']",,3.0,,140 min,Love Will Take Over,1600.0,2018
1594,,['Horror'],,8.5,,,The Cleansing Hour,12.0,2018
1595,Not Rated,['Comedy'],,8.0,,90 min,Dick Dickster,39.0,2018
1596,PG-13,"['Action', 'Adventure', 'Comedy']",,4.5,31.0,97 min,The Escape of Prisoner 614,580.0,2018
1597,,"['Comedy', 'Fantasy', 'Horror']",,4.9,,86 min,Skin Creepers,91.0,2018
1598,,['Drama'],,6.1,,115 min,The Recce,37.0,2018
1599,,['Action'],,4.9,,96 min,Dead Ringer,176.0,2018
1600,,['Action'],,6.0,,90 min,L Feng bao,289.0,2018
1601,R,"['Action', 'Drama']",,7.9,,113 min,The Witness,10.0,2018
1602,,['Drama'],,8.6,,117 min,Ultra Low,309.0,2018
1603,,"['Adventure', 'Comedy', 'Family']",,5.6,,81 min,De Film van Dylan Haegens,299.0,2018
1604,,"['Drama', 'History']",,5.6,,111 min,Angelo,104.0,2018
1605,,"['Comedy', 'Romance']",,4.3,,100 min,Plan V,170.0,2018
1606,,"['Comedy', 'Horror']",,4.3,,90 min,Johnny Gruesome,142.0,2018
1607,,"['Fantasy', 'Romance', 'Thriller']",,8.1,,90 min,Harmony,27.0,2018
1608,,"['Biography', 'Drama', 'History']",,7.8,,90 min,Paris Song,38.0,2018
1609,,['Romance'],,6.1,,116 min,Cheese in the Trap,229.0,2018
1610,PG,"['Animation', 'Adventure', 'Family']",,7.0,,94 min,Waka okami wa shôgakusei!,97.0,2018
1611,,['Drama'],,5.4,,89 min,Brampton's Own,55.0,2018
1612,,['Horror'],,6.4,,95 min,Open 24 Hours,83.0,2018
1613,,"['Comedy', 'Thriller']",,7.0,,120 min,The Body,5.0,2018
1614,,['Family'],,5.0,,91 min,Healed by Grace 2,7.0,2018
1615,,"['Drama', 'Romance']",,6.8,,82 min,Another Tango,41.0,2018
1616,,['Drama'],,5.1,,99 min,Shadow Fighter,77.0,2018
1617,,"['Drama', 'Romance', 'Sport']",,7.1,,112 min,Koi wa ameagari no yô ni,351.0,2018
1618,,['Drama'],,7.7,,100 min,Love for Sale,377.0,2018
1619,,"['Action', 'Sci-Fi', 'Thriller']",,6.1,,90 min,Alterscape,1300.0,2018
1620,,['Romance'],,7.4,,137 min,Tholi Prema,1520.0,2018
1621,TV-MA,['Thriller'],,4.6,,95 min,Relentless,257.0,2018
1622,,['Drama'],,7.4,,104 min,No Alternative,12.0,2018
1623,Not Rated,"['Action', 'Comedy']",,4.7,,109 min,Fat Buddies,81.0,2018
1624,G,"['Drama', 'Family', 'Fantasy']",,6.8,,90 min,The Storyteller,242.0,2018
1625,R,"['Action', 'Drama', 'Sci-Fi']",24813.0,5.8,,98 min,The Lucky Man,1677.0,2018
1626,,"['Crime', 'Drama', 'Mystery']",,3.9,,79 min,Driver,56.0,2018
1627,TV-MA,"['Biography', 'Drama', 'Mystery']",,5.3,,102 min,La femme la plus assassinée du monde,637.0,2018
1628,,['Comedy'],,6.0,,94 min,Chacun pour tous,90.0,2018
1629,,"['History', 'Horror']",,6.4,,81 min,Heretiks,50.0,2018
1630,TV-MA,"['Comedy', 'Drama']",,5.4,,83 min,Fishbowl California,728.0,2018
1631,,['Thriller'],,5.6,,109 min,Steig. Nicht. Aus!,376.0,2018
1632,,['Thriller'],,4.5,,78 min,The Grand Son,174.0,2018
1633,,['Thriller'],,5.3,,95 min,Welcome to Curiosity,1112.0,2018
1634,,"['Comedy', 'Drama', 'Romance']",,5.1,,96 min,Hacerse mayor y otros problemas,231.0,2018
1635,,"['Comedy', 'Drama', 'Thriller']",,7.9,,87 min,Spell,16.0,2018
1636,,"['Comedy', 'Crime', 'Drama']",,3.9,,115 min,Phamous,172.0,2018
1637,,['Comedy'],,4.5,,96 min,The Missing Link,40.0,2018
1638,,['Thriller'],,4.5,,105 min,Nowhere Mind,150.0,2018
1639,,"['Horror', 'Mystery']",,4.5,,111 min,Luciferina,257.0,2018
1640,,"['Drama', 'Horror', 'Mystery']",,6.6,,135 min,Kuru,79.0,2018
1641,,['Drama'],,5.5,,96 min,My Name Is Thomas,270.0,2018
1642,,['Drama'],,6.8,,79 min,Marilyn,87.0,2018
1643,TV-MA,"['Comedy', 'Drama', 'Romance']",,5.7,,95 min,Recreo,54.0,2018
1644,,['Comedy'],,5.6,,86 min,Zwaar Verliefd!,253.0,2018
1645,,['Crime'],,6.9,,125 min,The Shadow Play,66.0,2018
1646,,"['Horror', 'Thriller']",,6.9,,94 min,Soul to Keep,12.0,2018
1647,,"['Animation', 'Comedy', 'Fantasy']",,6.3,,85 min,The Stolen Princess: Ruslan and Ludmila,1308.0,2018
1648,,"['Animation', 'Drama']",,8.3,,80 min,Buñuel en el laberinto de las tortugas,51.0,2018
1649,,"['Action', 'Thriller']",,3.7,,87 min,The Hitman Agency,72.0,2018
1650,,['Action'],,5.4,,104 min,The Unity of Heroes,196.0,2018
1651,,"['Comedy', 'Drama']",,7.1,,92 min,Smuggling Hendrix,192.0,2018
1652,,"['Comedy', 'Drama']",,,,94 min,Miss Arizona,,2018
1653,,['Drama'],,5.7,,115 min,Las hijas del fuego,82.0,2018
1654,TV-MA,['Drama'],,6.2,,104 min,Rimetti a noi i nostri debiti,888.0,2018
1655,,"['Drama', 'Sci-Fi', 'Thriller']",,6.8,,127 min,Inuyashiki,948.0,2018
1656,Not Rated,"['Mystery', 'Thriller']",,7.0,,128 min,U-Turn,1447.0,2018
1657,,"['Action', 'Comedy', 'Crime']",,5.7,,89 min,Bon Bini Holland 2,202.0,2018
1658,,"['Adventure', 'Drama', 'Family']",,8.3,,,Saving Flora,16.0,2018
1659,,"['Horror', 'Thriller']",,5.9,,,Captured,19.0,2018
1660,,"['Drama', 'Sport']",,8.4,,145 min,Kanaa,488.0,2018
1661,,"['Drama', 'Western']",,,,90 min,Railroad to Hell: A Chinaman's Chance,,2018
1662,,['Horror'],,3.9,,90 min,Lilith,78.0,2018
1663,,"['Drama', 'Thriller']",,7.3,,85 min,A Young Man with High Potential,101.0,2018
1664,,"['Comedy', 'Romance']",,3.9,,90 min,The Rainbow Bridge Motel,27.0,2018
1665,,['Drama'],,8.9,,72 min,Madhouse Mecca,14.0,2018
1666,,"['Action', 'Adventure', 'History']",,4.2,,103 min,The Lost Viking,205.0,2018
1667,Not Rated,"['Action', 'Comedy', 'Horror']",,4.6,,59 min,Evil Bong 777,56.0,2018
1668,,['Horror'],,7.3,,97 min,Kafir: Bersekutu dengan Setan,245.0,2018
1669,,['Horror'],,5.8,,84 min,Beyond the Woods,2493.0,2018
1670,PG-13,['Comedy'],,4.0,,85 min,Taco Shop,101.0,2018
1671,,"['Drama', 'Thriller']",,6.6,,104 min,Parallel,79.0,2018
1672,Not Rated,"['Action', 'Comedy', 'Horror']",,8.8,,96 min,An Hour to Kill,2285.0,2018
1673,PG,['Family'],,3.9,,70 min,Cinderella: The Enchanted Beginning,51.0,2018
1674,Not Rated,['Horror'],,3.0,,80 min,The Revenge of Robert the Doll,355.0,2018
1675,,"['Drama', 'Musical', 'War']",,8.5,,120 min,Canary,90.0,2018
1676,,['Horror'],,4.2,,93 min,Welcome to Hell,99.0,2018
1677,Not Rated,['Family'],,4.9,,103 min,The Prayer Box,55.0,2018
1678,Not Rated,['Action'],,7.0,,163 min,Naa Peru Surya Na Illu India,4417.0,2018
1679,,['Comedy'],,5.2,,118 min,L'amour est une fête,160.0,2018
1680,,"['Mystery', 'Thriller']",,3.9,,80 min,8 Remains,148.0,2018
1681,,"['Comedy', 'Fantasy', 'Music']",,8.6,,120 min,Miss Granny,1486.0,2018
1682,,"['Comedy', 'Drama', 'Family']",,6.2,,103 min,Die kleine Hexe,539.0,2018
1683,,['Comedy'],,6.2,,118 min,Xi hong shi shou fu,889.0,2018
1684,,['Drama'],,7.6,,92 min,Mountain Rest,41.0,2018
1685,,"['Comedy', 'Romance']",,5.4,,82 min,Ami-ami,398.0,2018
1686,R,"['Horror', 'Mystery']",,3.0,,73 min,Selfie from Hell,923.0,2018
1687,,"['Comedy', 'Thriller']",,7.3,,80 min,Kill Ben Lyk,14.0,2018
1688,,"['Drama', 'Thriller']",,7.5,,80 min,The Burial Of Kojo,16.0,2018
1689,,['Drama'],,7.0,,112 min,The Other Story,114.0,2018
1690,,['Drama'],,7.3,81.0,95 min,Benzinho,747.0,2018
1691,,"['Horror', 'Mystery', 'Thriller']",,3.4,,75 min,Amityville: Mt Misery Road,97.0,2018
1692,,['Drama'],,8.8,,169 min,King of Boys,70.0,2018
1693,,['Drama'],,6.9,,93 min,All Is Good,200.0,2018
1694,,"['Comedy', 'Romance']",,6.1,,105 min,#Roxy,67.0,2018
1695,,"['Action', 'Comedy', 'Romance']",,6.1,,97 min,All She Wrote,530.0,2018
1696,Not Rated,"['Drama', 'Romance']",,6.4,,158 min,Padi Padi Leche Manasu,514.0,2018
1697,,['Horror'],,5.7,,92 min,Danur 2: Maddah,294.0,2018
1698,,['Drama'],,6.9,,71 min,Socrates,119.0,2018
1699,,"['Horror', 'Thriller']",,6.2,,95 min,Webcast,688.0,2018
1700,,['Drama'],,7.2,,,Ek Je Chhilo Raja,283.0,2018
1701,,['Comedy'],,3.0,,83 min,Dead Sexy,159.0,2018
1702,,['Romance'],,7.7,,116 min,Kuchh Bheege Alfaaz,464.0,2018
1703,,['Thriller'],,7.9,,100 min,Point Defiance,8.0,2018
1704,,"['Crime', 'Drama', 'Mystery']",,5.3,,82 min,Dangerous Matrimony,151.0,2018
1705,,['Drama'],,7.1,,130 min,Dreigroschenfilm,263.0,2018
1706,,"['Comedy', 'Drama', 'Romance']",,4.2,,84 min,California No,151.0,2018
1707,,['Drama'],,7.3,79.0,93 min,Isha Ovedet,56.0,2018
1708,,"['Drama', 'Musical', 'Romance']",,8.4,,,The King an I,55.0,2018
1709,,"['Action', 'Crime']",,2.7,,79 min,The Krays: Dead Man Walking,159.0,2018
1710,,['Drama'],,7.6,,138 min,Beol-sae,29.0,2018
1711,TV-MA,['Comedy'],,5.4,,89 min,Jefe,548.0,2018
1712,,['Action'],,8.0,,,Surgical Strike,26.0,2018
1713,,"['Comedy', 'Musical']",,4.3,,100 min,Nativity Rocks!,222.0,2018
1714,,['Drama'],,6.4,,,Van Gogi,34.0,2018
1715,,['Comedy'],,7.4,,,Banana Split,18.0,2018
1716,,"['Comedy', 'Drama']",,5.6,,103 min,Yao,63.0,2018
1717,,"['Adventure', 'Comedy', 'Family']",,7.2,,94 min,Los Bando,128.0,2018
1718,,"['Sci-Fi', 'Thriller']",,4.2,,105 min,Dark Iris,162.0,2018
1719,,"['Drama', 'Romance']",,6.8,,146 min,Poramon 2,994.0,2018
1720,,"['Action', 'Sci-Fi']",,3.6,,84 min,Collider,212.0,2018
1721,,"['Action', 'Western']",,6.4,,89 min,Legal Action,21.0,2018
1722,PG,"['Animation', 'Adventure', 'Family']",451.0,7.1,,82 min,Legend of Hallowaiian,363.0,2018
1723,Not Rated,"['Drama', 'Romance']",,8.9,,137 min,Qismat,1366.0,2018
1724,,"['Animation', 'Adventure', 'Comedy']",,6.5,,80 min,The Snow Queen: Mirrorlands,71.0,2018
1725,,"['Animation', 'Drama', 'Fantasy']",,7.2,67.0,90 min,Rizu to aoi tori,377.0,2018
1726,,"['Drama', 'Romance']",,7.3,,101 min,Once Again,439.0,2018
1727,,['Drama'],,9.2,,152 min,C/o Kancharapalem,2014.0,2018
1728,,['Drama'],,8.4,,101 min,Dear Nathan Hello Salma,153.0,2018
1729,,"['Drama', 'Romance', 'Sport']",,6.1,,,Deep End,8.0,2018
1730,,"['Comedy', 'Drama']",,7.4,,109 min,Shikari,66.0,2018
1731,,['Drama'],,,,,Where We Go from Here,,2018
1732,TV-PG,"['Animation', 'Action', 'Adventure']",,7.9,,98 min,Digimon Adventure Tri. 6,296.0,2018
1733,,"['Comedy', 'Romance']",,7.6,,101 min,Milly & Mamet: Ini Bukan Cinta & Rangga,331.0,2018
1734,,['Drama'],,6.2,,92 min,Stretch Marks,396.0,2018
1735,,['Drama'],,6.1,,89 min,The Limit Of,101.0,2018
1736,,['Drama'],,8.8,,85 min,Fishbowl,12.0,2018
1737,Unrated,['Comedy'],,5.9,,90 min,My Big Gay Italian Wedding,397.0,2018
1738,,"['Comedy', 'Drama', 'Family']",,7.2,,120 min,Throwback Holiday,63.0,2018
1739,Not Rated,"['Comedy', 'Drama']",,8.0,,131 min,Njan Prakashan,1056.0,2018
1740,,['Comedy'],,6.0,,78 min,It's A Party,20.0,2018
1741,,"['Comedy', 'Romance']",,8.7,,107 min,Bhabhipedia,57.0,2018
1742,,"['Comedy', 'Sport']",,8.3,,123 min,Sudani from Nigeria,1762.0,2018
1743,,"['Comedy', 'Drama']",,7.9,,122 min,Ee Nagaraniki Emaindi,932.0,2018
1744,,['Drama'],,7.9,,93 min,Cold November,55.0,2018
1745,,"['Drama', 'Romance']",,6.2,,91 min,Elephants,232.0,2018
1746,TV-14,"['Action', 'Adventure', 'Sci-Fi']",,2.3,,85 min,Alien Siege,263.0,2018
1747,,['Drama'],,5.4,,109 min,Vision,282.0,2018
1748,,['Horror'],,4.3,,100 min,Terrortory 2,177.0,2018
1749,,"['Drama', 'Thriller']",,3.3,,105 min,Garbage,773.0,2018
1750,,['Thriller'],,8.2,,105 min,Acts of Desperation,8.0,2018
1751,Not Rated,"['Action', 'Drama', 'Family']",,4.7,,92 min,The Second Coming of Christ,318.0,2018
1752,,"['Mystery', 'Thriller']",,6.1,,90 min,The Sonata,23.0,2018
1753,,['Drama'],,4.4,,,Unexpected Race,14.0,2018
1754,,"['Drama', 'Family', 'Romance']",,7.0,,90 min,Every Other Holiday,192.0,2018
1755,,['Comedy'],,5.4,,87 min,Damo & Ivor: The Movie,196.0,2018
1756,,"['Drama', 'Musical', 'Romance']",,7.1,,113 min,Ice,1753.0,2018
1757,,['Drama'],,7.2,,112 min,Hadi Be Oglum,2139.0,2018
1758,,['Drama'],,7.1,,102 min,La camarista,74.0,2018
1759,,['Drama'],,7.0,,110 min,Une intime conviction,210.0,2018
1760,,"['Comedy', 'Drama']",,7.3,,135 min,Shu Thayu,268.0,2018
1761,,['Comedy'],,4.9,,93 min,Love Addict,306.0,2018
1762,,['Drama'],,7.7,,100 min,Pond Life,23.0,2018
1763,,['Thriller'],,,,86 min,Cruel Hearts,,2018
1764,,"['Animation', 'Adventure', 'Comedy']",,5.6,,75 min,Two Tails,362.0,2018
1765,,['Horror'],,3.4,,95 min,Curse of the Witch's Doll,282.0,2018
1766,,['Thriller'],,,,88 min,Staged Killer,,2018
1767,,"['Crime', 'Drama']",,9.4,,,Albanian Gangster,68.0,2018
1768,,"['Action', 'War']",,2.6,,70 min,Down River,136.0,2018
1769,PG-13,['Family'],,6.9,,89 min,Trico Tri Happy Halloween,96.0,2018
1770,,['Thriller'],,8.4,,91 min,We the Kings,27.0,2018
1771,,"['Biography', 'Drama', 'Music']",,6.7,,110 min,Så længe jeg lever,741.0,2018
1772,,"['Action', 'Crime', 'Drama']",,8.0,,110 min,Abducted,30.0,2018
1773,,['Horror'],,8.0,,106 min,The Bad Man,35.0,2018
1774,PG,['Family'],,4.6,,82 min,A.R.C.H.I.E. 2,28.0,2018
1775,,"['Crime', 'Drama', 'Horror']",,6.8,,101 min,Eerie,8.0,2018
1776,TV-MA,"['Animation', 'Action', 'Comedy']",,6.6,,85 min,Chuck Steel: Night of the Trampires,85.0,2018
1777,,"['Comedy', 'Music', 'Romance']",,8.6,,,Boogie Man,8.0,2018
1778,TV-14,['Thriller'],,5.2,,90 min,The Sinister Surrogate,91.0,2018
1779,Not Rated,['Horror'],,4.0,,102 min,Kill Game,521.0,2018
1780,TV-14,"['Adventure', 'Fantasy', 'Horror']",,3.1,,98 min,The Incantation,283.0,2018
1781,,['Drama'],,6.7,,,Cash Nexus,9.0,2018
1782,,['Comedy'],,7.8,,85 min,Boy Band,18.0,2018
1783,Not Rated,"['Comedy', 'Romance']",,4.8,,118 min,Ishqeria,117.0,2018
1784,TV-14,['Comedy'],,3.3,,80 min,All Between Us,21.0,2018
1785,,['Comedy'],,8.4,,,"Ano ko no, Toriko",11.0,2018
1786,,"['Action', 'Crime', 'Drama']",,4.8,,105 min,Payday,71.0,2018
1787,,['Drama'],,7.9,,81 min,Daddy Issues,10.0,2018
1788,,"['Comedy', 'Fantasy']",,6.5,,115 min,Fantastica,85.0,2018
1789,,"['Comedy', 'Romance']",,6.1,,113 min,Lyckligare kan ingen vara,181.0,2018
1790,,"['Comedy', 'Drama', 'Romance']",,8.7,,117 min,Nisekoi,25.0,2018
1791,,"['Action', 'Comedy', 'Drama']",,4.3,,139 min,Bhaiaji Superhit,412.0,2018
1792,,['Drama'],,7.4,,83 min,Harajuku,68.0,2018
1793,,['Drama'],,6.4,,114 min,Tracey,127.0,2018
1794,,"['Biography', 'Drama', 'History']",,7.0,,,Toman,86.0,2018
1795,Not Rated,"['Action', 'Adventure', 'Fantasy']",187074.0,5.5,51.0,114 min,Xi you ji zhi nü er guo,920.0,2018
1796,,['Thriller'],,4.7,,,Two Graves,85.0,2018
1797,,['Drama'],,7.2,,87 min,Family First,265.0,2018
1798,,"['Horror', 'Sci-Fi', 'Thriller']",,7.7,,86 min,Ascension,18.0,2018
1799,Not Rated,['Horror'],,3.5,,82 min,Aura,145.0,2018
1800,,"['Crime', 'Drama']",,6.3,,95 min,Podbrosy,225.0,2018
1801,PG-13,"['Biography', 'Drama']",,6.5,68.0,126 min,Dovlatov,1198.0,2018
1802,,['Drama'],,6.6,,145 min,Nota,1903.0,2018
1803,,['Thriller'],,4.2,,102 min,Odds Are,163.0,2018
1804,TV-14,['Drama'],,4.8,,120 min,Saving My Baby,77.0,2018
1805,,['Drama'],,7.1,,120 min,Sa nu ucizi,72.0,2018
1806,,['Comedy'],,6.0,,102 min,Premières vacances,118.0,2018
1807,,['Horror'],,3.9,,97 min,The Watcher,358.0,2018
1808,,"['Comedy', 'Crime', 'Family']",,4.8,,96 min,Liliane Susewind - Ein tierisches Abenteuer,76.0,2018
1809,,"['Adventure', 'Comedy', 'Sci-Fi']",706153.0,5.3,63.0,110 min,Zhuo yao ji 2,919.0,2018
1810,,"['Comedy', 'Horror']",,6.8,,,Ravers,67.0,2018
1811,,"['Horror', 'Thriller']",,6.5,,91 min,Alive,14.0,2018
1812,,['Musical'],,7.2,73.0,234 min,Season of the Devil,167.0,2018
1813,,['Drama'],,7.5,,91 min,Mouthpiece,64.0,2018
1814,,['Comedy'],,5.8,,113 min,Más sabe el Diablo por Viejo,184.0,2018
1815,,['Crime'],,8.3,,146 min,8MM Bullet,34.0,2018
1816,,['Musical'],,,,,The Last Breakfast Club,,2018
1817,Not Rated,"['Comedy', 'Drama', 'Music']",1319.0,6.8,,101 min,Guy,387.0,2018
1818,,['Horror'],,4.2,,90 min,Sick for Toys,446.0,2018
1819,,"['Drama', 'Mystery', 'Thriller']",,4.3,,72 min,Shadows on the Road,53.0,2018
1820,,"['Comedy', 'Drama']",,5.9,,100 min,Made in Italy,698.0,2018
1821,,"['Comedy', 'Crime']",,6.8,,96 min,Sauerkrautkoma,427.0,2018
1822,,"['Comedy', 'Drama']",,7.5,,95 min,Mon cochon et moi,42.0,2018
1823,,"['Comedy', 'Drama', 'Romance']",,8.4,,125 min,Bhajjo Veero Ve,32.0,2018
1824,,"['Crime', 'Drama', 'Thriller']",,4.6,,90 min,Lost Fare,242.0,2018
1825,,['Drama'],,7.1,,97 min,Das schönste Paar,33.0,2018
1826,,"['Comedy', 'Family']",,6.2,,89 min,Sune vs. Sune,128.0,2018
1827,,"['Comedy', 'Drama', 'Romance']",,6.8,,90 min,Wedding Swingers,5.0,2018
1828,,"['Drama', 'Thriller']",,8.0,,,Thy Neighbor,27.0,2018
1829,,"['Action', 'Crime', 'Drama']",,7.7,,120 min,Payne & Redemption,6.0,2018
1830,,"['Comedy', 'Drama', 'Romance']",,6.8,,125 min,"Nong, Pee, Teerak",966.0,2018
1831,,"['Action', 'Thriller']",,6.7,,91 min,The Pool,75.0,2018
1832,R,"['Comedy', 'Horror', 'Sci-Fi']",,2.7,,89 min,Snake Outta Compton,306.0,2018
1833,Not Rated,['Horror'],,3.4,,96 min,Mother Krampus 2: Slay Ride,110.0,2018
1834,,"['Drama', 'Music', 'Musical']",,7.2,,110 min,Paraíso Perdido,236.0,2018
1835,,['Drama'],,6.4,,48 min,Baarish Aur Chowmein,127.0,2018
1836,,"['Drama', 'Horror']",,7.4,,120 min,The Past,49.0,2018
1837,,"['Action', 'Comedy', 'Horror']",,5.1,,89 min,Secret Santa,384.0,2018
1838,,"['Horror', 'Mystery']",,5.3,,94 min,Yeo-gok-seong,73.0,2018
1839,TV-MA,"['Comedy', 'Drama', 'Romance']",,5.6,,138 min,The Other Side,85.0,2018
