,certificate,genre,gross,imdb_rating,metascore,runtime,title,votes,year
7856,,"['Comedy', 'Drama', 'Sci-Fi']",,8.6,,,Melody on Earth,8.0,['2018']
7857,,['Drama'],,,,,Broken,,[]
7858,,['History'],,,,,Chhattisgarh - A Numismatic History,,['2018']
7859,,['Drama'],,,,,The Marriage,,['2018']
7860,,['Comedy'],,,,,A Different Business,,['2018']
7861,,['Drama'],,,,95 min,Undrafted,,['2018']
7862,,"['Drama', 'War']",,,,70 min,The Fort,,['2018']
7863,,['Thriller'],,,,88 min,What Becomes of Us,,['2018']
7864,Not Rated,['Thriller'],,,,,Cherie Amour,,['2018']
7865,,['Romance'],,,,83 min,Love in the Wrong Places,,['2018']
7866,,"['Drama', 'Thriller']",,,,82 min,Sumergida,,['2018']
7867,,"['Comedy', 'Romance']",,,,88 min,Strictly Professional,,['2018']
7868,,['Action'],,,,,Stand Alone,,['2018']
7869,,['Family'],,,,,Shino Cannot Say Her Own Name,,['2018']
7870,,"['Action', 'Drama', 'History']",,,,80 min,G'vurot,,['2018']
7871,,['Thriller'],,,,81 min,Vote Debra Gray,,['2018']
7872,,['Horror'],,,,151 min,Deadtime Tales 2,,['2018']
7873,,['Comedy'],,,,,Jak se mori revizori,,['2018']
7874,,['Drama'],,,,,Taiwan yori ai wo komete,,['2018']
7875,,['Drama'],,,,100 min,Pane dal Cielo,,['2018']
7876,,['Music'],,,,,"Andrea Motis, la trompeta silenciosa",,['2018']
7877,,['Horror'],,,,72 min,The Mennonite of the Living Dead,,['2018']
7878,,['Drama'],,,,,The Legend of Johnny Bel Air,,['2018']
7879,Not Rated,['Family'],,,,72 min,Shopkins WILD,,['2018']
7880,,['Drama'],,,,116 min,Andava Kanoom,,['2018']
7881,,['Horror'],,,,,Peril of Darkness,,['2018']
7882,,['Horror'],,,,,The Dark,,['2018']
7883,,['Thriller'],,,,77 min,Cache cache,,['2018']
7884,,"['Adventure', 'Fantasy']",,,,,The Adventures of Link,,['2018']
7885,,"['Horror', 'Thriller']",,,,,Little Voice,,['2018']
7886,,,,,,97 min,Captivity,,['2018']
7887,,['Sport'],,,,,Walk-Off Stories: Improbably Gibson,,['2018']
7888,,['Thriller'],,,,103 min,Strangers of Patience,,['2018']
7889,,['Thriller'],,,,120 min,Asurakulam,,['2018']
7890,,['Crime'],,,,75 min,Pale Folks,,['2018']
7891,,['Drama'],,,,,brina,,['2018']
7892,,['Comedy'],,,,,Super Four,,['2018']
7893,,,,8.0,,49 min,Apolo. La juventud baila,6.0,['2018']
7894,,"['Crime', 'Horror', 'Thriller']",,,,,John Faust,,['2018']
7895,,['Horror'],,,,80 min,Violets,,['2018']
7896,,['Horror'],,,,,Like a Shadow,,
7897,,['Drama'],,5.8,,86 min,My Calendar Girl,16.0,['2018']
7898,,['Thriller'],,7.0,,,Minuto Final,6.0,['2018']
7899,,['Romance'],,,,,Premak Basaat,,['2018']
7900,,['Thriller'],,,,,Company of Prophets,,['2018']
7901,,['Action'],,,,,The Three Kings,,['2018']
7902,,['Fantasy'],,,,,Merlin,,['2018']
7903,,['Drama'],,7.4,,55 min,Gina,7.0,['2018']
7904,,['Horror'],,7.4,,88 min,Dongeng Mistis,7.0,['2018']
7905,,['Drama'],,,,,PhotograpHer,,['2018']
7906,,"['Comedy', 'Drama']",,,,82 min,Delt,,['2018']
7907,,['Drama'],,,,,Born Again,,['2018']
7908,,['Animation'],,,,,Shimajirou the Movie: Great Adventure on Magic Island,,['2018']
7909,,['Drama'],,,,,Junction Varanasi,,['2018']
7910,,['Biography'],,,,,Messiahs of Gods Army,,['2018']
7911,,"['Crime', 'Drama', 'Fantasy']",,,,135 min,Shivu Paru,,['2018']
7912,,"['Comedy', 'Drama', 'Romance']",,,,84 min,Danny Boy,,['2018']
7913,,['Horror'],,5.9,,,Clownsploitation,15.0,['2018']
7914,,"['Action', 'Crime']",,4.7,,100 min,De Buurtpolitie: De Tunnel,20.0,['2018']
7915,,"['Animation', 'Musical', 'Sci-Fi']",,8.6,,77 min,0000: A Shark Odyssey,7.0,['2018']
7916,,['Sci-Fi'],,,,90 min,Alphamem,,['2018']
7917,,"['Drama', 'Romance', 'Sci-Fi']",,,,80 min,Lost Angels: Los Angeles,,['2018']
7918,,['Horror'],,,,91 min,The Penny Dreadful Picture Show Re-Animated,,['2018']
7919,,"['Animation', 'Comedy', 'History']",,7.8,,48 min,"Léopold, roi des Belges",13.0,['2018']
7920,,,,,,,Le voyage inachevé,,['2018']
7921,,['Drama'],,,,,Un Tiempo Precioso,,['2018']
7922,,['Drama'],,,,,Walking with Shadows,,['2018']
7923,,['Horror'],,,,93 min,Genomorph,,['2018']
7924,,"['Comedy', 'Drama']",,,,98 min,Homely What Men Want,,['2018']
7925,,['Thriller'],,,,58 min,Fire Summer,,['2018']
7926,,"['Action', 'Comedy', 'Drama']",,,,,Rec Man,,['2018']
7927,,['Drama'],,,,,YANG\YIN,,['2018']
7928,,"['Horror', 'Thriller']",,,,,Devils Tramping Grounds,,['2018']
7929,,"['Drama', 'Music']",,5.7,,110 min,Daegwanramcha,11.0,['2018']
7930,,,,,,,Magnetic,,['2018']
7931,,"['Comedy', 'Drama', 'Mystery']",,,,67 min,The Entitlement,,['2018']
7932,,"['Action', 'Horror', 'Sci-Fi']",,,,,Earthless,,
7933,,"['Comedy', 'Crime']",,3.8,,80 min,Dobryy vecher,13.0,['2018']
7934,,,,,,77 min,A Knight's Tour,,['2018']
7935,,"['Adventure', 'Crime', 'Music']",,,,82 min,Velma is Living,,['2018']
7936,,"['Crime', 'Drama', 'Music']",,4.5,,74 min,The Uncertainty,17.0,['2018']
7937,,"['Horror', 'Sci-Fi']",,,,,Epiphany Road,,['2018']
7938,,['Comedy'],,7.8,,77 min,Hot Knives,8.0,['2018']
7939,,['Horror'],,,,,Until the End of Time,,['2018']
7940,,['Comedy'],,,,110 min,Those Who Can,,['2018']
7941,,['Horror'],,,,,Jolted 2,,['2018']
7942,,['Drama'],,,,100 min,Primula Rossa,,['2018']
7943,,['Action'],,,,,Hell Heist,,['2018']
7944,,['War'],,8.8,,,De Nacht,8.0,['2018']
7945,,"['Animation', 'Comedy', 'Musical']",,,,,The Dawgs,,['2018']
7946,,['Drama'],,6.1,,101 min,Das schönste Land der Welt,14.0,['2018']
7947,,['Drama'],,,,,Olga Drummond,,['2018']
7948,,['Sci-Fi'],,,,,Second Earth,,
7949,,['Drama'],,,,108 min,Kak ya stal...,,['2018']
7950,,['Fantasy'],,,,,Trials of Ember,,['2018']
7951,,['Drama'],,,,,Destino Pelicula,,['2018']
7952,,['Horror'],,,,,Dead Alive Series,,['2018']
7953,TV-MA,['Comedy'],,,,58 min,Nore Davis: You Guys Are Dope,,['2018']
7954,,,,,,,The Crew,,['2018']
7955,,['Drama'],,9.0,,,As Bad As Me,5.0,['2018']
7956,,['Drama'],,,,58 min,Vivir Allí No Es el Infierno Es el Fuego del Desierto La Plenitud de la Vida Quedó Ahí Como un Árbol,,['2018']
7957,,['Horror'],,,,80 min,Sasquatch 1: It Begins; The Curse of the Were-squatch,,['2018']
7958,,"['Comedy', 'Drama', 'Mystery']",,6.4,,67 min,Penelope,5.0,['2018']
7959,,['Action'],,7.6,,94 min,London Rampage,7.0,['2018']
7960,,['Horror'],,5.7,,,Legend of Demoniac,7.0,['2018']
7961,,"['Comedy', 'Drama', 'Romance']",,,,90 min,Pentimento,,['2018']
7962,,['Drama'],,,,88 min,Paul est mort,,['2018']
7963,,['Horror'],,,,,Texas Tall Tales,,['2018']
7964,Not Rated,['Horror'],,,,70 min,Tiny Terrors,,['2018']
7965,,,,,,,Pallu Padama Paathuka,,['2018']
7966,,['Horror'],,,,,Serena Waits,,['2018']
7967,,['Mystery'],,,,55 min,Het Cadeau,,['2018']
7968,,"['Biography', 'Romance']",,,,138 min,Blind Rocks,,['2018']
7969,,['Mystery'],,,,79 min,Megalopolis,,['2018']
7970,,['Horror'],,,,,Two Eighteen,,['2018']
7971,,['Drama'],,,,70 min,Svetdienas sieva,,['2018']
7972,,['Drama'],,,,,Meri Shaan Hai Vardi,,['2018']
7973,,"['Drama', 'Romance']",,,,169 min,Moumita,,['2018']
7974,,['Drama'],,,,,Reveries,,['2018']
7975,,['Drama'],,,,,Aan Niets Overleden,,['2018']
7976,,['Sci-Fi'],,,,96 min,Wastelands Scout,,['2018']
7977,,['Music'],,,,,Paul McCartney Live at... The Cavern Club,,['2018']
7978,,['Drama'],,,,95 min,Playing Hard,,['2018']
7979,,"['Comedy', 'Fantasy', 'Horror']",,,,,The Shackling,,['2018']
7980,,['Action'],,,,110 min,Cousin's,,['2018']
7981,,['Action'],,8.4,,68 min,Papers X,12.0,['2018']
7982,,['Comedy'],,5.3,,80 min,Wesalna wela b'adna?,10.0,['2018']
7983,,['Comedy'],,,,,Clouds,,['2018']
7984,,,,,,113 min,Merankorikku,,['2018']
7985,,"['Crime', 'Drama']",,,,,Krank,,['2018']
7986,,['Thriller'],,,,,Reverend,,['2018']
7987,,['Comedy'],,,,,Classacts,,['2018']
7988,,"['Drama', 'Horror', 'Mystery']",,,,320 min,Dagko na Tawo,,['2018']
7989,,['Drama'],,,,,Futatsu no Kino to Boku no Mirai,,['2018']
7990,,['Action'],,,,,Vijeta,,['2018']
7991,,,,,,,André Rieu's 2018 Maastricht Concert,,['2018']
7992,,['Drama'],,,,,A Homeless Crime,,['2018']
7993,,['Animation'],,8.3,,,Renkli Balik Yeni Dünyalar Kâsifi,27.0,['2018']
7994,,"['Drama', 'Thriller']",,,,,Prescription for Love,,['2018']
7995,,"['Comedy', 'Drama', 'Family']",,,,160 min,Sabarnaka Surubali,,['2018']
7996,,['Drama'],,,,85 min,Something to Do with Death,,['2018']
7997,,['Drama'],,,,,Medic ZerØ,,['2018']
7998,,['Musical'],,,,,Bonfire of the Vanities: The Opera,,['2018']
7999,,"['Animation', 'Drama', 'War']",,,,92 min,Days of Solitude,,['2018']
8000,,['Thriller'],,,,,One Last Chance,,['2018']
8001,,"['Animation', 'Comedy', 'Drama']",,,,105 min,Paglisan,,['2018']
8002,,['Drama'],,,,52 min,Walk,,['2018']
8003,,['Drama'],,6.2,,75 min,El Taller,5.0,['2018']
8004,,['Fantasy'],,,,,The Big Holy Demon,,['2018']
8005,,['Animation'],,,,83 min,Azahar,,['2018']
8006,,['Comedy'],,,,120 min,Neet Neet Neet,,['2018']
8007,,['Comedy'],,,,61 min,The Night to Remember on 21st Street,,
8008,,['Sci-Fi'],,,,,Jenius - Countdown in the Riddle,,['2018']
8009,,['Drama'],,,,,Amalia,,['2018']
8010,,['Drama'],,,,,"14 jours, 12 nuits",,
8011,,['Drama'],,5.7,,81 min,Cano,6.0,['2018']
8012,,['Drama'],,,,,My London Slave,,['2018']
8013,,['Animation'],,,,72 min,Pup Scouts,,['2018']
8014,,['Drama'],,,,,Haraam,,['2018']
8015,,['Drama'],,9.2,,,Heegondu Dina,10.0,['2018']
8016,,['Drama'],,3.9,,,Stained Glass,7.0,['2018']
8017,,"['Drama', 'Family', 'Musical']",,,,121 min,A Christmas Carol,,['2018']
8018,,['Comedy'],,,,114 min,Happy Birthday Duncan,,['2018']
8019,,['Drama'],,,,75 min,The last day before June,,['2018']
8020,,['Drama'],,,,82 min,Mom,,['2018']
8021,,['Drama'],,8.9,,84 min,We Can Do Anything,9.0,['2018']
8022,,['Drama'],,,,45 min,Fat Punk,,['2018']
8023,,['Romance'],,,,,Ek Raadha Ek Meera,,['2018']
8024,,"['Horror', 'Sci-Fi']",,,,,Prioni II,,['2018']
8025,,"['Comedy', 'Horror']",,,,,Stallo Awakens,,['2018']
8026,,['Drama'],,,,,State of Delinquency,,['2018']
8027,,['Comedy'],,,,93 min,The Relationship,,['2018']
8028,,['Drama'],,,,,To Say Goodbye,,['2018']
8029,,['Drama'],,,,85 min,Fatuma,,['2018']
8030,,['Horror'],,7.4,,,Confessions Of A Homicidal Prostitute: Demonatrix,5.0,['2018']
8031,,['Comedy'],,,,70 min,The Marvin Case,,['2018']
8032,,['Drama'],,8.1,,122 min,Racket,15.0,['2018']
8033,,['Drama'],,4.9,,90 min,El Closet,8.0,['2018']
8034,,,,,,,Ni le jour ni la nuit,,['2018']
8035,,['Thriller'],,,,92 min,Till Death,,['2018']
8036,,['Action'],,,,,My Bodyguard,,['2018']
8037,,['Biography'],,7.1,,93 min,Cankar,8.0,['2018']
8038,,['Thriller'],,,,,I'm Coming For You,,['2018']
8039,,"['Comedy', 'Crime', 'Drama']",,,,90 min,Around the Bed,,['2018']
8040,,,,,,,Enthoru Bhagyam,,['2018']
8041,,['Horror'],,,,,Baiorêtâ,,['2018']
8042,,"['Comedy', 'Mystery', 'Thriller']",,8.5,,137 min,Toh Lagi Sharat,39.0,['2018']
8043,,"['Action', 'Comedy']",,,,65 min,Aagan,,['2018']
8044,,"['Drama', 'Mystery', 'Thriller']",,,,,Secrets of a Small Town,,
8045,,['Comedy'],,,,86 min,Skim It!,,['2018']
8046,,,,,,,Abnormal family: Niizumana buri,,['2018']
8047,,['Drama'],,6.2,,66 min,Amiko,26.0,['2018']
8048,,"['Adventure', 'Drama']",,,,,The Truth,,['2018']
8049,,['Comedy'],,5.9,,92 min,Sotka,50.0,['2018']
8050,,"['Drama', 'Fantasy']",,,,48 min,January,,['2018']
8051,,['Action'],,,,108 min,Good Cop Bad Cop,,['2018']
8052,,,,,,,Rudhiram,,['2018']
8053,,['Drama'],,,,,Whiskey Flavoured Toothpaste,,['2018']
8054,,['Horror'],,,,90 min,Deadwall Hotel,,['2018']
8055,,['Drama'],,7.6,,50 min,Stille Storm,5.0,['2018']
8056,,"['Comedy', 'Drama']",,,,,Odds,,['2018']
8057,,"['Drama', 'Horror']",,,,89 min,I Dare You to Open Your Eyes,,['2018']
8058,,"['Comedy', 'Fantasy']",,,,105 min,Anastasia and the Seven Gnomes,,['2018']
8059,,['Drama'],,,,,Pandit Bajeko Lauri,,['2018']
8060,,['Thriller'],,,,102 min,Swargakkunnile Kuriakose,,['2018']
8061,Not Rated,['Horror'],,,,82 min,The Dark Hare,,['2018']
8062,,['Drama'],,,,,Jade (Superhero),,['2018']
8063,,['Family'],,8.4,,130 min,Avarkkoppam,5.0,['2018']
8064,,['Drama'],,,,87 min,I'll come back home,,['2018']
8065,,['Romance'],,6.0,,,Thach Thao,7.0,['2018']
8066,,['Comedy'],,,,102 min,Whine Party,,['2018']
8067,,['Drama'],,,,73 min,Haingosoa,,['2018']
8068,,,,,,,The Shell Collector,,['2018']
8069,,['Drama'],,,,87 min,When Love Blossoms,,['2018']
8070,,['Drama'],,,,,Checkmate,,['2018']
8071,,['Comedy'],,,,,Serial Kelly,,['2018']
8072,,['Biography'],,,,,Stolen Glory: The Tale of Porky Brooke,,['2018']
8073,,"['Comedy', 'Drama', 'Thriller']",,,,87 min,El Silencio,,['2018']
8074,,['Drama'],,8.8,,,Armen and Me: Armeniya,6.0,['2018']
8075,,"['Action', 'Drama']",,6.0,,92 min,Black & White,13.0,['2018']
8076,,['Thriller'],,,,96 min,Anya,,['2018']
8077,,['Comedy'],,,,86 min,Belly Of The Whale,,['2018']
8078,,"['Drama', 'History', 'War']",,,,81 min,Extreme Number,,['2018']
8079,,['Horror'],,,,,The Fungus Among Us,,['2018']
8080,,"['Comedy', 'Drama']",,,,,Le Sacre De L'Été,,['2018']
8081,,['Horror'],,,,,The Door,,[]
8082,,,,,,102 min,Diary of Rooftop Water Towers,,['2018']
8083,,"['Drama', 'Horror', 'Thriller']",,,,,Cry of the Magpie,,['2018']
8084,,['Drama'],,,,81 min,Marcy,,['2018']
8085,,['Horror'],,,,,Cat in a box,,
8086,,['Horror'],,,,,Aghora,,['2018']
8087,,['Horror'],,,,,Darkest Night,,['2018']
8088,,['Drama'],,,,90 min,Finding Me,,['2018']
8089,,['Comedy'],,,,,I've Been Thinking,,['2018']
8090,,['Crime'],,,,,No Witnesses,,['2018']
8091,,"['Horror', 'Thriller']",,,,79 min,The Nothing,,['2018']
8092,,['Horror'],,,,,Zombie Rampage 2,,['2018']
8093,,['Drama'],,,,90 min,Who's Next,,['2018']
8094,,"['Drama', 'Thriller']",,,,87 min,A Desperate Road,,['2018']
8095,,['Romance'],,,,93 min,Passing Summer,,['2018']
8096,,['Drama'],,,,113 min,Darklight,,['2018']
8097,,['Horror'],,,,,Menagerie,,['2018']
8098,,['Musical'],,,,71 min,Secret Lover: A Rock n Roll Musical,,['2018']
8099,,['Horror'],,4.0,,120 min,White Goods,12.0,['2018']
8100,,['Comedy'],,7.6,,,Politseyskiy s Rublyovki. Snova doma,25.0,['2018']
8101,,"['Crime', 'Drama', 'Thriller']",,,,,Happy Hour,,['2018']
8102,,['Comedy'],,,,,Urban Shakedown,,['2018']
8103,,['Drama'],,8.0,,94 min,Coupled,6.0,['2018']
8104,,"['Adventure', 'Drama', 'Fantasy']",,,,,Galaxy Express 999: Galaxy Opera,,['2018']
8105,,['Sci-Fi'],,7.2,,,Mystic Rising,8.0,['2018']
8106,,['Drama'],,,,,A Frog in Winter,,['2018']
8107,,['Drama'],,,,,Tong Ling,,['2018']
8108,,['Biography'],,,,86 min,Code of Tumas,,['2018']
8109,,['Biography'],,,,,Shaheed- E- Aazam,,['2018']
8110,,['Drama'],,,,,La Stanza del Sorriso,,['2018']
8111,,['Comedy'],,,,,"Mind, Body and Bullshit",,['2018']
8112,,['Thriller'],,,,143 min,Orange Valley,,['2018']
8113,,"['Comedy', 'Drama']",,,,105 min,Mistaken Identity: A Love Story,,['2018']
8114,,['Sci-Fi'],,,,,Broken,,['2018']
8115,,['Music'],,7.8,,80 min,One Man's Madness,8.0,['2018']
8116,,['Drama'],,,,,A Short History of a Few Bad Things,,['2018']
8117,,"['Comedy', 'Thriller']",,,,,Initiate,,['2018']
8118,,"['Action', 'Drama', 'History']",,,,,Red Dog,,['2018']
8119,,['Drama'],,,,73 min,Senza Distanza,,['2018']
8120,,['Drama'],,,,,AfterAffects,,['2018']
8121,,['Comedy'],,,,92 min,Lateef to laden,,['2018']
8122,,"['Drama', 'Family']",,,,46 min,Odkupienie: Ostatnia Nadzieja,,['2018']
8123,,['Thriller'],,,,96 min,The Charter,,
8124,,,,,,82 min,Tierras solares,,['2018']
8125,,['Drama'],,,,,Paaghadi (The Turban),,['2018']
8126,,"['Comedy', 'Drama', 'Thriller']",,6.9,,95 min,House on Rodeo Gulch,22.0,['2018']
8127,,['Comedy'],,3.2,,,Franchesca,8.0,['2018']
8128,,"['Comedy', 'Drama']",,,,90 min,Penny Land,,['2018']
8129,,['Horror'],,,,,Scrapped,,['2018']
8130,,"['Biography', 'Drama', 'Thriller']",,,,119 min,Watashi wa zettai yurusanai,,['2018']
8131,,['Drama'],,,,109 min,Neeru Thandavaru,,['2018']
8132,,['Drama'],,,,,The Straight and Narrow,,['2018']
8133,,['Action'],,,,,Cartel De Akilo,,['2018']
8134,,['Drama'],,,,98 min,Moral Compensation,,['2018']
8135,,['Drama'],,,,,Patricia's Independence,,['2018']
8136,,['Drama'],,,,82 min,I Mirsini den einai moni,,['2018']
8137,,"['Action', 'Comedy', 'Family']",,,,,Two Way War American Spy Leauge,,['2018']
8138,,['Drama'],,5.3,,90 min,The Eternity Between Seconds,6.0,['2018']
8139,Not Rated,['Comedy'],,8.3,,,The Wheel of Punishment 2,13.0,['2018']
8140,,['Musical'],,,,66 min,The Lion,,['2018']
8141,,"['Drama', 'Thriller']",,,,92 min,Young Americans,,['2018']
8142,,['Thriller'],,,,,Pandemic,,['2018']
8143,,['Drama'],,6.7,,88 min,Blue Wind Blows,15.0,['2018']
8144,,"['Comedy', 'Drama']",,,,62 min,Ice Cream,,['2018']
8145,,"['Horror', 'Thriller']",,8.0,,,Kabus,17.0,['2018']
8146,,['Drama'],,,,84 min,Lake Shore Drive,,['2018']
8147,,['Drama'],,5.6,,,Souq elgomaa,37.0,['2018']
8148,,['Horror'],,,,96 min,Vien di notte,,['2018']
8149,,['Thriller'],,,,,Rum Pum Posshh,,['2018']
8150,,['Drama'],,,,120 min,Maria's Place,,['2018']
8151,,['Drama'],,,,97 min,Safe Harbour Amsterdam,,['2018']
8152,,['Thriller'],,,,93 min,Mertvye lastochki,,['2018']
8153,,,,,,146 min,The Walkers,,['2018']
8154,,['Horror'],,7.0,,120 min,An American Ghost Tail,6.0,['2018']
8155,,['Comedy'],,,,,Revenge of Zoe,,['2018']
8156,,,,,,,Vaaraayo Vennilaave,,['2018']
8157,,['Horror'],,,,95 min,Underneath: An Anthology of Terror,,['2018']
8158,,['Horror'],,,,80 min,Dementer,,['2018']
8159,,['Horror'],,2.3,,49 min,Freak in the Basement,23.0,['2018']
8160,,['Drama'],,,,,Padithavudan Kizhithu Vidavum,,['2018']
8161,,['Musical'],,4.6,,,Koothan,5.0,['2018']
8162,,"['Drama', 'Family']",,,,82 min,Meili,,['2018']
8163,,['Drama'],,,,,Underset,,['2018']
8164,,['Drama'],,,,98 min,Those Names Are Those Years,,['2018']
8165,,['Family'],,,,,Gebore Talente,,['2018']
8166,,['Romance'],,,,,Vantas,,['2018']
8167,,['Drama'],,,,67 min,Corsario,,['2018']
8168,,"['Comedy', 'Drama']",,,,,Wenn Fliegen träumen,,['2018']
8169,,,,,,61 min,Comic Book Kingdom,,['2018']
8170,,['Drama'],,,,64 min,Dulcinea,,['2018']
8171,,,,,,81 min,El secadero,,['2018']
8172,,['Drama'],,,,,Raja,,['2018']
8173,,"['Horror', 'Mystery', 'Sci-Fi']",,2.7,,72 min,Elevator to Insanity,6.0,['2018']
8174,,"['Drama', 'Thriller']",,,,,Fragmentos,,['2018']
8175,,['Drama'],,,,,"Saraba seishun, saredo seishun",,['2018']
8176,,"['Drama', 'Family', 'Romance']",,,,50 min,Life out of control,,['2018']
8177,,['Drama'],,,,,Soni De Nakhara,,['2018']
8178,,['Drama'],,,,75 min,Cover Me,,['2018']
8179,TV-14,['Action'],,,,93 min,SuperMarioLogan: Infinity War,,['2018']
8180,,,,,,,The Girl with the Bangs,,['2018']
8181,,['Drama'],,,,105 min,Opa,,['2018']
8182,,['Drama'],,,,,Lavenders Blue,,['2018']
8183,,['Drama'],,,,,Orphaned,,['2018']
8184,,"['Family', 'Fantasy']",,1.7,,,Dukátová skála,6.0,['2018']
8185,,['Thriller'],,,,100 min,Manassu: a Psychological Thriller,,['2018']
8186,Not Rated,['Crime'],,,,,Intrusion,,['2018']
8187,,['Drama'],,,,130 min,Dust Bin,,['2018']
8188,,['Thriller'],,,,,"Sono Angelica, Voglio Vendetta",,['2018']
8189,,['Drama'],,9.2,,127 min,Mantr,6.0,['2018']
8190,,"['Biography', 'Sport']",,,,,The '57 Bushville Champs,,
8191,,['Drama'],,,,75 min,Nice Guy Julio,,['2018']
8192,,"['Biography', 'Drama', 'Family']",,,,79 min,Padmini,,['2018']
8193,,['Sci-Fi'],,,,,"USE: Ultimate Social Experiment, Survival Mode",,['2018']
8194,,,,,,,THC+,,['2018']
8195,,['Drama'],,,,,Transience,,['2018']
8196,,['Comedy'],,,,127 min,Changa,,['2018']
8197,,['Drama'],,,,90 min,A Part of Me,,['2018']
8198,,['Drama'],,,,90 min,Chance,,['2018']
8199,,"['Drama', 'Fantasy', 'Horror']",,,,89 min,Brelindzè,,['2018']
8200,Not Rated,['Fantasy'],,7.0,,100 min,Kazka pro hroshi,8.0,['2018']
8201,,"['Drama', 'Romance']",,,,83 min,The Theory of Robin Thilander,,['2018']
8202,,['Drama'],,,,,Power of 1,,['2018']
8203,,['Drama'],,9.3,,113 min,Firkee,17.0,['2018']
8204,,['Drama'],,,,,Flesh Is Heir To,,['2018']
8205,,"['Adventure', 'Sci-Fi']",,,,83 min,Superkids,,['2018']
8206,,['Drama'],,8.9,,68 min,Kopanje,10.0,['2018']
8207,,['Drama'],,,,62 min,Ahí viene,,['2018']
8208,,['Mystery'],,,,99 min,The Unofficials,,['2018']
8209,,"['Drama', 'Romance']",,,,80 min,Three Auspicious Hours,,['2018']
8210,,['Comedy'],,,,94 min,Never Be Content,,['2018']
8211,,['Drama'],,,,85 min,Let's Name Her Lisa,,['2018']
8212,,['Horror'],,,,,The Woods,,['2018']
8213,,['Drama'],,,,90 min,I Familie,,['2018']
8214,,['Horror'],,,,,The Preachers House,,['2018']
8215,,['Crime'],,,,65 min,Chiraq 3 The Movie,,['2018']
8216,,['Drama'],,,,,Übers Wasser,,['2018']
8217,,['Comedy'],,,,,"Antofagasta, New York",,['2018']
8218,,['Drama'],,,,,Allt sem fer upp,,['2018']
8219,,"['Comedy', 'Crime', 'Thriller']",,,,120 min,Third Law,,['2018']
8220,,"['Horror', 'Mystery']",,,,,Shattered,,['2018']
8221,,['Thriller'],,,,100 min,Safe Neighborhood,,['2018']
8222,,['Thriller'],,,,,Doctor S,,['2018']
8223,,['Comedy'],,6.2,,104 min,San Valentino Stories,6.0,['2018']
8224,,,,,,,Kurzal 388,,['2018']
8225,,['Drama'],,,,66 min,Back from the Beat,,['2018']
8226,,['Drama'],,8.2,,70 min,Strange Bird,5.0,['2018']
8227,,"['Drama', 'Thriller']",,,,,Twisted Justice,,['2018']
8228,,['Biography'],,,,113 min,St. Joseph Freinademetz: The First Saint to Ever Serve in Hong Kong,,['2018']
8229,,['Drama'],,,,,The Truman Decision,,['2018']
8230,,['Drama'],,,,84 min,Noise of Silence,,['2018']
8231,,['Drama'],,,,158 min,Tari Maate Once More,,['2018']
8232,,['Drama'],,,,110 min,Ainaa Jhyaal Ko Putali,,['2018']
8233,,['Drama'],,,,,I'm Sorry,,['2018']
8234,,,,,,79 min,La Pivoine,,['2018']
8235,,"['Crime', 'Drama', 'Thriller']",,,,90 min,In The Land Of Lost Angels,,['2018']
8236,,"['Drama', 'Fantasy', 'Horror']",,,,72 min,Haint,,['2018']
8237,,['Comedy'],,,,87 min,The Frankenstein Monster Project,,['2018']
8238,,"['Comedy', 'Thriller']",,,,111 min,The Inconsiderates,,['2018']
8239,,['Romance'],,,,,Kathal Enakku Romba Pudikkum,,['2018']
8240,,['Romance'],,,,,Guvva Gorinka,,['2018']
8241,,"['Mystery', 'Thriller']",,8.3,,,Vedanti,21.0,['2018']
8242,,"['Drama', 'Romance']",,,,,Three,,['2018']
8243,,['Romance'],,,,,Ameerpet 2 America,,['2018']
8244,,['Drama'],,,,46 min,Les amoureux,,['2018']
8245,,"['Romance', 'Sci-Fi']",,4.8,,115 min,Modern Love,5.0,['2018']
8246,,['Romance'],,6.6,,110 min,"Chicks, Man",12.0,['2018']
8247,,['Drama'],,8.4,,233 min,My Thesis Film: A Thesis Film by Erik Anderson,5.0,['2018']
8248,,,,,,75 min,Mimesis: African Soldier,,['2018']
8249,,,,,,86 min,My Arms Flew,,['2018']
8250,,['Drama'],,,,,Abak Kando,,['2018']
8251,,['Comedy'],,,,84 min,Dalila,,['2018']
8252,,,,,,,Il flauto magico di Piazza Vittorio,,['2018']
8253,,['Drama'],,,,81 min,Ciegos,,['2018']
8254,,['Family'],,,,,The Bar Mitzvah,,['2018']
8255,,['Drama'],,,,111 min,The mountain tears,,['2018']
8256,,['Comedy'],,,,90 min,Cyrilson Retires,,['2018']
8257,,['Drama'],,,,100 min,Before We Fall,,['2018']
8258,,['Animation'],,,,,Easter Bunny Adventure 2,,['2018']
8259,,['Thriller'],,,,60 min,La Rusa,,['2018']
8260,,['Horror'],,,,,Dark House: The Legend of Dark House,,['2018']
8261,,"['Crime', 'Drama']",,,,,Immigrant,,['2018']
8262,,['Family'],,,,,Season of Mysteries,,['2018']
